id,date,hour,station_id,aqi,main_pollutant,co,co_avg8,co_avg24,co_iaqi,no2,no2_avg8,no2_avg24,no2_iaqi,so2,so2_avg8,so2_avg24,so2_iaqi,o3,o3_avg8,o3_avg24,o3_iaqi,pm10,pm10_avg8,pm10_avg24,pm10_iaqi,pm25,pm25_avg8,pm25_avg24,pm25_iaqi,data_source,create_date,miss_data,this_id
23610,2014/2/17,12,110000002,NULL,NULL,2500,NULL,3000,25,77,NULL,79,39,92,NULL,80,31,22,NULL,86,27,69,NULL,153,102,98,NULL,182,232,2,59:02.2,1,1696
23611,2014/2/17,13,110000002,NULL,NULL,2900,NULL,3000,29,88,NULL,80,44,106,NULL,82,36,20,NULL,86,27,92,NULL,150,100,106,NULL,178,228,2,59:02.2,1,1697
23612,2014/2/17,14,110000002,NULL,NULL,2900,NULL,3000,29,78,NULL,81,39,102,NULL,84,34,28,NULL,86,27,67,NULL,150,100,106,NULL,179,229,2,59:02.2,1pm25,1698
23613,2014/2/17,15,110000002,NULL,NULL,2700,NULL,3000,27,68,NULL,83,34,92,NULL,85,31,43,NULL,86,27,65.5,NULL,154,102,75.5,NULL,182,232,2,59:02.2,1pm10pm25,1699
23614,2014/2/17,16,110000002,NULL,NULL,2000,NULL,3000,20,58,NULL,84,29,72,NULL,87,24,59,NULL,81,26,64,NULL,154,102,45,NULL,179,229,2,59:02.2,1,1700
23615,2014/2/17,17,110000002,NULL,NULL,1700,NULL,3000,17,61,NULL,85,31,73,NULL,88,25,59,NULL,60,19,81,NULL,156,103,73,NULL,179,229,2,59:02.2,1,1701
23616,2014/2/17,18,110000002,NULL,NULL,1800,NULL,3000,18,68,NULL,85,34,91,NULL,90,31,51,NULL,60,19,93,NULL,155,103,80,NULL,177,227,2,59:02.2,1,1702
23617,2014/2/17,19,110000002,NULL,NULL,1700,NULL,3000,17,71,NULL,84,36,89,NULL,90,30,46,NULL,60,19,87,NULL,151,101,75,NULL,171,221,2,59:02.2,1,1703
23618,2014/2/17,20,110000002,NULL,NULL,1700,NULL,3000,17,83,NULL,84,42,95,NULL,90,32,29,NULL,60,19,102,NULL,148,99,82,NULL,166,216,2,59:02.2,1,1704
23619,2014/2/17,21,110000002,NULL,NULL,1500,NULL,3000,15,76,NULL,83,38,60,NULL,88,20,27,NULL,60,19,103,NULL,143,97,80,NULL,160,210,2,59:02.2,1,1705
23620,2014/2/17,22,110000002,NULL,NULL,1700,NULL,3000,17,76,NULL,81,38,61,NULL,87,21,21,NULL,60,19,129,NULL,135,93,95,NULL,152,202,2,59:02.2,1,1706
23621,2014/2/17,23,110000002,NULL,NULL,1200,NULL,3000,12,56,NULL,79,28,42,NULL,84,14,35,NULL,60,19,136,NULL,129,90,77,NULL,142,188,2,59:02.2,1,1707
23622,2014/2/18,0,110000002,NULL,NULL,1100,NULL,3000,12,49,NULL,77,25,37,NULL,81,13,33,NULL,60,19,106,NULL,122,86,66,NULL,132,174,2,59:02.2,1,1708
23623,2014/2/18,1,110000002,NULL,NULL,900,NULL,3000,9,45,NULL,75,23,33,NULL,78,11,30,NULL,60,19,64,NULL,116,83,47,NULL,123,161,2,59:02.2,1,1709
23624,2014/2/18,2,110000002,NULL,NULL,1500,NULL,3000,15,63,NULL,73,32,35,NULL,74,12,15,NULL,60,19,88,NULL,109,80,57,NULL,114,148,2,59:02.2,1,1710
23625,2014/2/18,3,110000002,NULL,NULL,1400,NULL,3000,14,63,NULL,71,32,41,NULL,73,14,8,NULL,60,19,78,NULL,103,77,51,NULL,105,137,2,59:02.2,1,1711
23626,2014/2/18,4,110000002,NULL,NULL,1400,NULL,3000,14,63,NULL,70,32,38,NULL,71,13,5,NULL,60,19,72,NULL,98,74,48,NULL,97,127,2,59:02.2,1,1712
23627,2014/2/18,5,110000002,NULL,NULL,1400,NULL,2000,14,54,NULL,68,27,31,NULL,69,11,9,NULL,60,19,61,NULL,93,72,47,NULL,90,119,2,59:02.2,1,1713
23628,2014/2/18,6,110000002,NULL,NULL,1300,NULL,2000,13,50,NULL,67,25,32,NULL,67,11,12,NULL,60,19,64,NULL,93,72,47,NULL,86,114,2,59:02.2,1,1714
23629,2014/2/18,7,110000002,NULL,NULL,1600,NULL,2000,16,56,NULL,67,28,35,NULL,66,12,5,NULL,60,19,73,NULL,95,73,50,NULL,84,111,2,59:02.2,1,1715
23630,2014/2/18,8,110000002,NULL,NULL,1600,NULL,2000,16,55,NULL,67,28,37,NULL,65,13,4,NULL,60,19,85,NULL,93,72,55,NULL,81,108,2,59:02.2,1,1716
23631,2014/2/18,9,110000002,NULL,NULL,1400,NULL,2000,14,57,NULL,65,29,58,NULL,62,20,15,NULL,60,19,91,NULL,87,69,61,NULL,71,94,2,59:02.2,1,1717
23632,2014/2/18,10,110000002,NULL,NULL,1400,NULL,2000,14,57,NULL,65,29,58,NULL,62,20,15,NULL,60,19,91,NULL,87,69,61,NULL,71,94,2,59:02.2,1,1718
23633,2014/2/18,11,110000002,NULL,NULL,1500,NULL,2000,15,57,NULL,64,29,53,NULL,60,18,23,NULL,60,19,96,NULL,86,68,75,NULL,67,90,2,59:02.2,1,1719
23634,2014/2/18,12,110000002,NULL,NULL,1600,NULL,2000,16,63,NULL,63,32,56,NULL,59,19,22,NULL,60,19,100,NULL,88,69,83,NULL,66,89,2,59:02.2,1,1720
23635,2014/2/18,13,110000002,NULL,NULL,1700,NULL,2000,17,68,NULL,62,34,54,NULL,57,18,20,NULL,60,19,101,NULL,88,69,89,NULL,66,88,2,59:02.2,1,1721
23636,2014/2/18,14,110000002,NULL,NULL,1700,NULL,2000,17,72,NULL,62,36,55,NULL,55,19,18,NULL,60,19,107,NULL,90,70,95,NULL,67,90,2,59:02.2,1,1722
23637,2014/2/18,15,110000002,NULL,NULL,1500,NULL,2000,15,70,NULL,62,35,54,NULL,53,18,24,NULL,60,19,103,NULL,90,70,89,NULL,68,91,2,59:02.2,1,1723
23638,2014/2/18,16,110000002,NULL,NULL,1400,NULL,2000,14,66,NULL,63,33,55,NULL,53,19,29,NULL,60,19,102,NULL,92,71,89,NULL,70,93,2,59:02.2,1,1724
23639,2014/2/18,17,110000002,NULL,NULL,1300,NULL,2000,13,57,NULL,62,29,51,NULL,52,17,39,NULL,52,17,100,NULL,93,72,92,NULL,70,94,2,59:02.2,1,1725
23640,2014/2/18,18,110000002,NULL,NULL,1000,NULL,2000,10,42,NULL,61,21,34,NULL,49,12,56,NULL,56,18,93,NULL,93,72,83,NULL,71,94,2,59:02.2,1,1726
23641,2014/2/18,19,110000002,NULL,NULL,1100,NULL,2000,12,49,NULL,60,25,32,NULL,47,11,52,NULL,56,18,107,NULL,94,72,87,NULL,71,95,2,59:02.2,1,1727
23642,2014/2/18,20,110000002,NULL,NULL,1400,NULL,2000,14,68,NULL,60,34,38,NULL,45,13,27,NULL,56,18,126,NULL,95,73,102,NULL,72,96,2,59:02.2,1,1728
23643,2014/2/18,21,110000002,NULL,NULL,1500,NULL,2000,15,62,NULL,59,31,50,NULL,44,17,21,NULL,56,18,109,NULL,95,73,104,NULL,74,98,2,59:02.2,1,1729
23644,2014/2/18,22,110000002,NULL,NULL,1500,NULL,2000,15,62,NULL,59,31,50,NULL,44,17,21,NULL,56,18,109,NULL,95,73,104,NULL,74,98,2,59:02.2,1,1730
23645,2014/2/18,23,110000002,NULL,NULL,1400,NULL,2000,14,59,NULL,59,30,60,NULL,44,20,23,NULL,56,18,117,NULL,94,72,105,NULL,75,100,2,59:02.2,1,1731
23646,2014/2/19,0,110000002,NULL,NULL,1400,NULL,2000,14,60,NULL,61,30,52,NULL,47,18,16,NULL,56,18,98,NULL,95,73,104,NULL,79,105,2,59:02.2,1,1732
23647,2014/2/19,1,110000002,NULL,NULL,1400,NULL,2000,14,60,NULL,61,30,52,NULL,47,18,16,NULL,56,18,98,NULL,95,73,104,NULL,79,105,2,59:02.2,1,1733
23648,2014/2/19,2,110000002,NULL,NULL,1300,NULL,2000,13,51,NULL,60,26,35,NULL,47,12,22,NULL,56,18,94,NULL,96,73,106,NULL,81,107,2,59:02.2,1,1734
23649,2014/2/19,3,110000002,NULL,NULL,1900,NULL,2000,19,60,NULL,60,30,32,NULL,46,11,11,NULL,56,18,96,NULL,96,73,114,NULL,83,110,2,59:02.2,1,1735
23650,2014/2/19,4,110000002,NULL,NULL,1800,NULL,2000,18,62,NULL,60,31,33,NULL,46,11,7,NULL,56,18,86,NULL,97,74,105,NULL,86,113,2,59:02.2,1,1736
23651,2014/2/19,5,110000002,NULL,NULL,1600,NULL,2000,16,66,NULL,60,33,40,NULL,46,14,12,NULL,56,18,55,NULL,97,74,79,NULL,87,115,2,59:02.2,1,1737
23652,2014/2/19,6,110000002,NULL,NULL,700,NULL,2000,7,46.5,NULL,61,NULL,38,NULL,47,13,40,NULL,56,18,13,NULL,95,73,30,NULL,86,114,2,59:02.2,1no2,1738
23653,2014/2/19,7,110000002,NULL,NULL,800,NULL,2000,8,27,NULL,60,14,37,NULL,47,13,44,NULL,56,18,13,NULL,92,71,23,NULL,85,113,2,59:02.2,1,1739
23654,2014/2/19,8,110000002,NULL,NULL,900,NULL,2000,9,42,NULL,59,21,43,NULL,47,15,30,NULL,56,18,22,NULL,89,70,20,NULL,84,111,2,59:02.2,1,1740
23655,2014/2/19,9,110000002,NULL,NULL,800,NULL,2000,8,30,NULL,57,15,49,NULL,47,17,44,NULL,56,18,27,NULL,84,67,28,NULL,83,109,2,59:02.2,1,1741
23656,2014/2/19,10,110000002,NULL,NULL,600,NULL,2000,6,23,NULL,56,12,39,NULL,46,13,57,NULL,58,18,19,NULL,81,66,21,NULL,79,105,2,59:02.2,1,1742
23657,2014/2/19,11,110000002,NULL,NULL,600,NULL,2000,6,23,NULL,56,12,39,NULL,46,13,57,NULL,58,18,19,NULL,81,66,21,NULL,79,105,2,59:02.2,1,1743
23658,2014/2/19,12,110000002,NULL,NULL,600,NULL,2000,6,22,NULL,54,11,55,NULL,46,19,65,NULL,65,21,22,NULL,78,64,18,NULL,76,101,2,59:02.2,1,1744
23659,2014/2/19,13,110000002,NULL,NULL,400,NULL,2000,4,18,NULL,52,9,41,NULL,46,14,72,NULL,73,23,16,NULL,75,63,18,NULL,73,98,2,59:02.2,1,1745
23660,2014/2/19,14,110000002,NULL,NULL,300,NULL,2000,3,14,NULL,49,7,27,NULL,45,9,76,NULL,77,24,9,NULL,70,60,13,NULL,70,93,2,59:02.2,1,1746
23661,2014/2/19,15,110000002,NULL,NULL,200,NULL,2000,2,12,NULL,47,6,16,NULL,43,6,80,NULL,80,25,6,NULL,66,58,10,NULL,66,89,2,59:02.2,1,1747
23662,2014/2/19,16,110000002,NULL,NULL,200,NULL,2000,2,13,NULL,44,7,10,NULL,41,4,82,NULL,83,26,10,NULL,63,57,14,NULL,63,85,2,59:02.2,1,1748
23663,2014/2/19,17,110000002,NULL,NULL,200,NULL,1000,2,14,NULL,42,7,8,NULL,39,3,82,NULL,83,26,15,NULL,59,55,13,NULL,60,81,2,59:02.2,1,1749
23664,2014/2/19,18,110000002,NULL,NULL,300,NULL,1000,3,20,NULL,41,10,10,NULL,38,4,76,NULL,83,26,20,NULL,56,53,17,NULL,57,78,2,59:02.2,1,1750
23665,2014/2/19,19,110000002,NULL,NULL,500,NULL,1000,5,34,NULL,41,17,19,NULL,38,7,60,NULL,83,26,31,NULL,53,52,20,NULL,54,74,2,59:02.2,1,1751
23666,2014/2/19,20,110000002,NULL,NULL,900,NULL,1000,9,49,NULL,40,25,29,NULL,37,10,40,NULL,83,26,51,NULL,50,50,35,NULL,52,71,2,59:02.2,1,1752
23667,2014/2/19,21,110000002,NULL,NULL,1100,NULL,1000,12,64,NULL,39,32,35,NULL,37,12,29,NULL,83,26,63,NULL,47,47,50,NULL,49,67,2,59:02.2,1,1753
23668,2014/2/19,22,110000002,NULL,NULL,1400,NULL,1000,14,80,NULL,40,40,48,NULL,37,16,16,NULL,83,26,73,NULL,45,45,61,NULL,47,65,2,59:02.2,1,1754
23669,2014/2/19,23,110000002,NULL,NULL,1500,NULL,1000,15,75,NULL,41,38,46,NULL,36,16,9,NULL,83,26,85,NULL,44,44,64,NULL,46,63,2,59:02.2,1,1755
23670,2014/2/20,0,110000002,NULL,NULL,1700,NULL,1000,17,80,NULL,42,40,46,NULL,35,16,5,NULL,83,26,111,NULL,44,44,76,NULL,44,62,2,59:02.2,1,1756
23671,2014/2/20,1,110000002,NULL,NULL,1800,NULL,1000,18,87,NULL,43,44,56,NULL,35,19,6,NULL,83,26,199,NULL,49,49,122,NULL,45,63,2,59:02.2,1,1757
23672,2014/2/20,2,110000002,NULL,NULL,2300,NULL,1000,23,91,NULL,45,46,60,NULL,36,20,3,NULL,83,26,173,NULL,52,51,142,NULL,47,64,2,59:02.2,1,1758
23673,2014/2/20,3,110000002,NULL,NULL,2400,NULL,1000,24,85,NULL,46,43,50,NULL,37,17,2,NULL,83,26,178,NULL,55,53,155,NULL,48,67,2,59:02.2,1,1759
23674,2014/2/20,4,110000002,NULL,NULL,2500,NULL,1000,25,80,NULL,46,40,43,NULL,37,15,2,NULL,83,26,171,NULL,59,55,153,NULL,50,69,2,59:02.2,1,1760
23675,2014/2/20,5,110000002,NULL,NULL,2000,NULL,1000,20,69,NULL,47,35,50,NULL,38,17,5,NULL,83,26,124,NULL,62,56,126,NULL,52,72,2,59:02.2,1,1761
23676,2014/2/20,6,110000002,NULL,NULL,2000,NULL,2000,20,72,NULL,48,36,49,NULL,38,17,2,NULL,83,26,105,NULL,66,58,101,NULL,55,75,2,59:02.2,1,1762
23677,2014/2/20,7,110000002,NULL,NULL,2100,NULL,2000,21,74,NULL,50,37,54,NULL,39,18,2,NULL,83,26,110,NULL,70,60,107,NULL,59,80,2,59:02.2,1,1763
23678,2014/2/20,8,110000002,NULL,NULL,2100,NULL,2000,21,69,NULL,51,35,52,NULL,39,18,3,NULL,83,26,130,NULL,74,62,128,NULL,63,85,2,59:02.2,1,1764
23679,2014/2/20,9,110000002,NULL,NULL,2200,NULL,2000,23,74,NULL,52,37,63,NULL,40,21,3,NULL,83,26,145,NULL,79,65,144,NULL,68,91,2,59:02.2,1,1765
23680,2014/2/20,10,110000002,NULL,NULL,2400,NULL,2000,24,72,NULL,54,36,59,NULL,40,20,6,NULL,83,26,148,NULL,84,67,147,NULL,73,98,2,59:02.2,1,1766
23681,2014/2/20,11,110000002,NULL,NULL,2400,NULL,2000,24,70,NULL,56,35,63,NULL,41,21,10,NULL,83,26,152,NULL,90,70,139,NULL,78,104,2,59:02.2,1,1767
23682,2014/2/20,12,110000002,NULL,NULL,2100,NULL,2000,21,61,NULL,57,31,68,NULL,42,23,21,NULL,83,26,149,NULL,95,73,144,NULL,83,110,2,59:02.2,1,1768
23683,2014/2/20,13,110000002,NULL,NULL,1800,NULL,2000,18,54,NULL,59,27,72,NULL,43,24,33,NULL,83,26,138,NULL,100,75,151,NULL,89,117,2,59:02.2,1,1769
23684,2014/2/20,14,110000002,NULL,NULL,1800,NULL,2000,18,56,NULL,61,28,67,NULL,45,23,40,NULL,83,26,147,NULL,106,78,134,NULL,94,123,2,59:02.2,1,1770
23685,2014/2/20,15,110000002,NULL,NULL,2000,NULL,2000,20,73,NULL,63,37,66,NULL,47,22,32,NULL,83,26,175,NULL,113,82,175,NULL,101,132,2,59:02.2,1,1771
23686,2014/2/20,16,110000002,NULL,NULL,2100,NULL,2000,21,78,NULL,66,39,58,NULL,49,20,22,NULL,82,26,197,NULL,120,85,195,NULL,108,142,2,59:02.2,1,1772
23687,2014/2/20,17,110000002,NULL,NULL,2100,NULL,2000,21,80,NULL,69,40,53,NULL,51,18,13,NULL,76,24,205,NULL,128,89,185,NULL,115,150,2,59:02.2,1,1773
23688,2014/2/20,18,110000002,NULL,NULL,2000,NULL,2000,20,80,NULL,71,40,49,NULL,52,17,11,NULL,61,19,206,NULL,136,93,205,NULL,123,162,2,59:02.2,1,1774
23689,2014/2/20,19,110000002,NULL,NULL,2100,NULL,2000,21,83,NULL,73,42,48,NULL,53,16,8,NULL,41,13,217,NULL,144,97,195,NULL,131,172,2,59:02.2,1,1775
23690,2014/2/20,20,110000002,NULL,NULL,2300,NULL,2000,23,83,NULL,75,42,49,NULL,54,17,4,NULL,41,13,239,NULL,152,101,233,NULL,139,184,2,59:02.2,1,1776
23691,2014/2/20,21,110000002,NULL,NULL,2300,NULL,3000,23,88,NULL,76,44,53,NULL,55,18,3,NULL,41,13,257,NULL,160,105,256,NULL,147,196,2,59:02.2,1,1777
23692,2014/2/20,22,110000002,NULL,NULL,2400,NULL,3000,24,84,NULL,76,42,52,NULL,55,18,3,NULL,41,13,259,NULL,168,109,248,NULL,155,205,2,59:02.2,1,1778
23693,2014/2/20,23,110000002,NULL,NULL,2500,NULL,3000,25,89,NULL,76,45,54,NULL,55,18,2,NULL,41,13,297,NULL,176,113,264,NULL,164,214,2,59:02.2,1,1779
23694,2014/2/21,0,110000002,NULL,NULL,2600,NULL,3000,26,87,NULL,77,44,51,NULL,56,17,2,NULL,41,13,297,NULL,184,117,289,NULL,172,222,2,59:02.2,1,1780
23695,2014/2/21,1,110000002,NULL,NULL,2500,NULL,3000,25,86,NULL,77,43,55,NULL,56,19,2,NULL,41,13,295,NULL,188,119,288,NULL,179,229,2,59:02.2,1,1781
23696,2014/2/21,2,110000002,NULL,NULL,2400,NULL,3000,24,83,NULL,76,42,58,NULL,56,20,4,NULL,41,13,295,NULL,189,120,303,NULL,186,236,2,59:02.2,1pm10,1782
23697,2014/2/21,3,110000002,NULL,NULL,2300,NULL,3000,23,83,NULL,76,42,63,NULL,56,21,2,NULL,41,13,295,NULL,189,120,297,NULL,192,242,2,59:02.2,1pm10,1783
23698,2014/2/21,4,110000002,NULL,NULL,2300,NULL,3000,23,83,NULL,76,42,70,NULL,57,24,2,NULL,41,13,286.5,NULL,190,120,285,NULL,197,247,2,59:02.2,1pm10,1784
23699,2014/2/21,5,110000002,NULL,NULL,2800,NULL,3000,28,86,NULL,77,43,79,NULL,58,27,3,NULL,41,13,278,NULL,197,124,270,NULL,203,253,2,59:02.2,1,1785
23700,2014/2/21,6,110000002,NULL,NULL,3200,NULL,3000,32,89,NULL,78,45,77,NULL,60,26,3,NULL,41,13,301,NULL,207,129,287,NULL,211,261,2,59:02.2,1,1786
23701,2014/2/21,7,110000002,NULL,NULL,3200,NULL,3000,32,91,NULL,78,46,78,NULL,61,26,3,NULL,41,13,305,NULL,216,133,293,NULL,219,269,2,59:02.2,1,1787
23702,2014/2/21,8,110000002,NULL,NULL,3300,NULL,3000,33,96,NULL,79,48,96,NULL,62,32,4,NULL,41,13,331,NULL,226,138,324,NULL,227,277,2,59:02.2,1,1788
23703,2014/2/21,9,110000002,NULL,NULL,3600,NULL,3000,36,96,NULL,80,48,91,NULL,64,31,5,NULL,41,13,330,NULL,234,142,326,NULL,235,285,2,59:02.2,1,1789
23704,2014/2/21,10,110000002,NULL,NULL,3600,NULL,3000,36,98,NULL,81,49,103,NULL,65,35,7,NULL,41,13,341,NULL,244,147,331,NULL,242,292,2,59:02.2,1,1790
23705,2014/2/21,11,110000002,NULL,NULL,3100,NULL,3000,31,91,NULL,82,46,92,NULL,67,31,8,NULL,41,13,330,NULL,252,151,313,NULL,250,300,2,59:02.2,1,1791
23706,2014/2/21,12,110000002,NULL,NULL,2800,NULL,3000,28,81,NULL,83,41,73,NULL,67,25,14,NULL,41,13,289,NULL,259,155,284,NULL,255,305,2,59:02.2,1,1792
23707,2014/2/21,13,110000002,NULL,NULL,2400,NULL,3000,24,71,NULL,84,36,83,NULL,67,28,24,NULL,41,13,289,NULL,265,158,258,NULL,260,310,2,59:02.2,1pm10,1793
23708,2014/2/21,14,110000002,NULL,NULL,2100,NULL,3000,21,54,NULL,84,27,80,NULL,68,27,42,NULL,43,14,273.5,NULL,NULL,NULL,231,NULL,264,314,2,59:02.2,1pm10,1794
23709,2014/2/21,15,110000002,NULL,NULL,2300,NULL,3000,23,65,NULL,83,33,72,NULL,68,24,42,NULL,43,14,258,NULL,NULL,NULL,224,NULL,266,316,2,59:02.2,1,1795
23710,2014/2/21,16,110000002,NULL,NULL,2300,NULL,3000,23,71,NULL,83,36,77,NULL,69,26,48,NULL,48,15,279,NULL,NULL,NULL,245,NULL,268,318,2,59:02.2,1,1796
23711,2014/2/21,17,110000002,NULL,NULL,2300,NULL,3000,23,73,NULL,83,37,75,NULL,70,25,47,NULL,48,15,294,NULL,NULL,NULL,260,NULL,271,321,2,59:02.2,1,1797
23712,2014/2/21,18,110000002,NULL,NULL,2300,NULL,3000,23,82,NULL,83,41,78,NULL,71,26,41,NULL,48,15,283,NULL,NULL,NULL,259,NULL,273,323,2,59:02.2,1,1798
23713,2014/2/21,19,110000002,NULL,NULL,2300,NULL,3000,23,90,NULL,83,45,73,NULL,72,25,30,NULL,48,15,281,NULL,NULL,NULL,279,NULL,277,327,2,59:02.2,1,1799
23714,2014/2/21,20,110000002,NULL,NULL,2400,NULL,3000,24,94,NULL,84,47,79,NULL,73,27,22,NULL,48,15,285,NULL,NULL,NULL,253,NULL,278,328,2,59:02.2,1,1800
23715,2014/2/21,21,110000002,NULL,NULL,2800,NULL,3000,28,110,NULL,85,55,80,NULL,75,27,6,NULL,48,15,295,NULL,NULL,NULL,255,NULL,278,328,2,59:02.2,1,1801
23716,2014/2/21,22,110000002,NULL,NULL,3100,NULL,3000,31,86,NULL,85,43,71,NULL,75,24,14,NULL,48,15,301,NULL,NULL,NULL,295,NULL,280,330,2,59:02.2,1,1802
23717,2014/2/21,23,110000002,NULL,NULL,2800,NULL,3000,28,70,NULL,84,35,64,NULL,76,22,22,NULL,48,15,283,NULL,NULL,NULL,280,NULL,280,330,2,59:02.2,1,1803
23718,2014/2/22,0,110000002,NULL,NULL,2900,NULL,3000,29,71,NULL,83,36,69,NULL,77,23,20,NULL,48,15,288,NULL,NULL,NULL,288,NULL,280,330,2,59:02.2,1,1804
23719,2014/2/22,1,110000002,NULL,NULL,3800,NULL,3000,38,91,NULL,83,46,77,NULL,77,26,9,NULL,48,15,321,NULL,NULL,NULL,273,NULL,280,330,2,59:02.2,1,1805
23720,2014/2/22,2,110000002,NULL,NULL,3800,NULL,3000,38,105,NULL,84,53,89,NULL,79,30,3,NULL,48,15,332,NULL,300,175,322,NULL,281,331,2,59:02.2,1,1806
23721,2014/2/22,3,110000002,NULL,NULL,3100,NULL,3000,31,89,NULL,85,45,72,NULL,79,24,3,NULL,48,15,332,NULL,300,175,290,NULL,280,330,2,59:02.2,1pm10,1807
23722,2014/2/22,4,110000002,NULL,NULL,2300,NULL,3000,23,61,NULL,84,31,70,NULL,79,24,16,NULL,48,15,298,NULL,300,175,265,NULL,279,329,2,59:02.2,1pm10,1808
23723,2014/2/22,5,110000002,NULL,NULL,3300,NULL,3000,33,66,NULL,83,33,73,NULL,79,25,12,NULL,48,15,264,NULL,300,175,237,NULL,278,328,2,59:02.2,1,1809
23724,2014/2/22,6,110000002,NULL,NULL,4200,NULL,3000,42,83,NULL,83,NULL,71,NULL,79,24,6,NULL,48,15,318,NULL,300,175,269,NULL,277,327,2,59:02.2,1no2,1810
23725,2014/2/22,7,110000002,NULL,NULL,3900,NULL,3000,39,100,NULL,83,50,86,NULL,79,29,5,NULL,48,15,320,NULL,301,176,288,NULL,277,327,2,59:02.2,1,1811
23726,2014/2/22,8,110000002,NULL,NULL,3300,NULL,3000,33,99,NULL,83,50,111,NULL,80,37,5,NULL,48,15,297,NULL,299,175,290,NULL,276,326,2,59:02.2,1,1812
23727,2014/2/22,9,110000002,NULL,NULL,3000,NULL,3000,30,97,NULL,83,49,114,NULL,81,38,6,NULL,48,15,281,NULL,297,174,278,NULL,274,324,2,59:02.2,1,1813
23728,2014/2/22,10,110000002,NULL,NULL,3000,NULL,3000,30,94,NULL,83,47,109,NULL,81,37,6,NULL,48,15,278,NULL,294,172,274,NULL,271,321,2,59:02.2,1,1814
23729,2014/2/22,11,110000002,NULL,NULL,3200,NULL,3000,32,96,NULL,83,48,107,NULL,81,36,7,NULL,48,15,299,NULL,292,171,255,NULL,269,319,2,59:02.2,1,1815
23730,2014/2/22,12,110000002,NULL,NULL,3600,NULL,3000,36,102,NULL,84,51,108,NULL,83,36,7,NULL,48,15,337,NULL,295,173,302,NULL,270,320,2,59:02.2,1,1816
23731,2014/2/22,13,110000002,NULL,NULL,3800,NULL,3000,38,100,NULL,85,50,116,NULL,84,39,8,NULL,48,15,323,NULL,296,173,284,NULL,271,321,2,59:02.2,1,1817
23732,2014/2/22,14,110000002,NULL,NULL,3000,NULL,3000,30,97,NULL,87,49,134,NULL,86,45,9,NULL,48,15,305.5,NULL,296,173,286,NULL,273,323,2,59:02.2,1pm10,1818
23733,2014/2/22,15,110000002,NULL,NULL,3000,NULL,4000,30,98,NULL,89,49,138,NULL,89,46,8,NULL,48,15,288,NULL,297,174,259,NULL,274,324,2,59:02.2,1,1819
23734,2014/2/22,16,110000002,NULL,NULL,3100,NULL,4000,31,99,NULL,90,50,140,NULL,92,47,9,NULL,48,15,279,NULL,297,174,250,NULL,275,325,2,59:02.2,1,1820
23735,2014/2/22,17,110000002,NULL,NULL,3600,NULL,4000,36,108,NULL,91,54,159,NULL,95,52,8,NULL,42,13,294,NULL,297,174,250,NULL,274,324,2,59:02.2,1,1821
23736,2014/2/22,18,110000002,NULL,NULL,4000,NULL,4000,40,117,NULL,93,59,159,NULL,99,52,8,NULL,30,10,316,NULL,299,175,264,NULL,274,324,2,59:02.2,1,1822
23737,2014/2/22,19,110000002,NULL,NULL,4700,NULL,4000,47,119,NULL,94,60,157,NULL,102,51,8,NULL,22,7,329,NULL,301,176,263,NULL,274,324,2,59:02.2,1,1823
23738,2014/2/22,20,110000002,NULL,NULL,4600,NULL,4000,46,119,NULL,95,60,162,NULL,106,52,6,NULL,22,7,310,NULL,303,177,242,NULL,273,323,2,59:02.2,1,1824
23739,2014/2/22,21,110000002,NULL,NULL,4200,NULL,4000,42,114,NULL,96,57,144,NULL,108,48,5,NULL,22,7,307,NULL,303,177,240,NULL,273,323,2,59:02.2,1,1825
23740,2014/2/22,22,110000002,NULL,NULL,4200,NULL,4000,42,111,NULL,97,56,133,NULL,111,45,4,NULL,22,7,306,NULL,303,177,241,NULL,270,320,2,59:02.2,1,1826
23741,2014/2/22,23,110000002,NULL,NULL,4500,NULL,4000,45,105,NULL,98,53,132,NULL,114,44,5,NULL,21,7,297,NULL,304,177,264,NULL,270,320,2,59:02.2,1,1827
23742,2014/2/23,0,110000002,NULL,NULL,3500,NULL,4000,35,99,NULL,99,50,90,NULL,115,30,4,NULL,17,6,302,NULL,305,178,269,NULL,269,319,2,59:02.2,1,1828
23743,2014/2/23,1,110000002,NULL,NULL,2700,NULL,4000,27,80,NULL,99,40,73,NULL,114,25,9,NULL,17,6,240,NULL,301,176,238,NULL,268,318,2,59:02.2,1,1829
23744,2014/2/23,2,110000002,NULL,NULL,2900,NULL,4000,29,74,NULL,98,37,77,NULL,114,26,13,NULL,17,6,226,NULL,296,173,223,NULL,263,313,2,59:02.2,1,1830
23745,2014/2/23,3,110000002,NULL,NULL,2700,NULL,4000,27,72,NULL,97,36,79,NULL,114,27,12,NULL,17,6,217,NULL,296,173,218,NULL,260,310,2,59:02.2,1pm10,1831
23746,2014/2/23,4,110000002,NULL,NULL,2600,NULL,4000,26,65,NULL,97,33,83,NULL,115,28,14,NULL,15,5,208,NULL,292,171,207,NULL,258,308,2,59:02.2,1,1832
23747,2014/2/23,5,110000002,NULL,NULL,2700,NULL,4000,27,78,NULL,98,39,94,NULL,116,32,5,NULL,15,5,212,NULL,289,170,210,NULL,257,307,2,59:02.2,1,1833
